episode,steps_done,timestep,total_reward,loss
943,47203,164,70.0,"tensor(0.5928, grad_fn=<SmoothL1LossBackward0>)"
944,47245,41,20.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
945,47376,130,70.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
946,47419,42,20.0,"tensor(0.2958, grad_fn=<SmoothL1LossBackward0>)"
947,47425,5,0.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
948,47471,45,20.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
949,47476,4,0.0,"tensor(0.5915, grad_fn=<SmoothL1LossBackward0>)"
950,47492,15,10.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
951,47500,7,0.0,"tensor(0.5926, grad_fn=<SmoothL1LossBackward0>)"
952,47521,20,10.0,"tensor(0.8869, grad_fn=<SmoothL1LossBackward0>)"
953,47533,11,0.0,"tensor(0.5914, grad_fn=<SmoothL1LossBackward0>)"
954,47695,161,60.0,"tensor(0.2955, grad_fn=<SmoothL1LossBackward0>)"
955,47738,42,30.0,"tensor(0.2953, grad_fn=<SmoothL1LossBackward0>)"
956,47763,24,10.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
957,47823,59,30.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
958,47832,8,0.0,"tensor(0.5913, grad_fn=<SmoothL1LossBackward0>)"
959,47837,4,0.0,"tensor(0.0014, grad_fn=<SmoothL1LossBackward0>)"
960,47869,31,0.0,"tensor(0.0013, grad_fn=<SmoothL1LossBackward0>)"
961,47874,4,0.0,"tensor(0.2957, grad_fn=<SmoothL1LossBackward0>)"
962,48019,144,70.0,"tensor(0.5925, grad_fn=<SmoothL1LossBackward0>)"
963,48101,81,40.0,"tensor(0.2972, grad_fn=<SmoothL1LossBackward0>)"
964,48161,59,40.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
965,48332,170,50.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
966,48352,19,0.0,"tensor(0.0015, grad_fn=<SmoothL1LossBackward0>)"
967,48357,4,0.0,"tensor(0.5915, grad_fn=<SmoothL1LossBackward0>)"
968,48392,34,20.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
969,48454,61,50.0,"tensor(0.5926, grad_fn=<SmoothL1LossBackward0>)"
970,48519,64,0.0,"tensor(0.2958, grad_fn=<SmoothL1LossBackward0>)"
971,48528,8,0.0,"tensor(0.5923, grad_fn=<SmoothL1LossBackward0>)"
972,48642,113,40.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
973,48872,229,40.0,"tensor(0.5922, grad_fn=<SmoothL1LossBackward0>)"
974,48912,39,10.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
975,48928,15,10.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
976,48952,23,0.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
977,48957,4,0.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
978,48987,29,10.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
979,48994,6,0.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
980,49008,13,0.0,"tensor(0.8873, grad_fn=<SmoothL1LossBackward0>)"
981,49023,14,0.0,"tensor(0.2959, grad_fn=<SmoothL1LossBackward0>)"
982,49136,112,50.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
983,49161,24,10.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
984,49195,33,10.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
985,49228,32,40.0,"tensor(0.2961, grad_fn=<SmoothL1LossBackward0>)"
986,49247,18,0.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
987,49252,4,10.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
988,49282,29,10.0,"tensor(0.5920, grad_fn=<SmoothL1LossBackward0>)"
989,49291,8,0.0,"tensor(0.2967, grad_fn=<SmoothL1LossBackward0>)"
990,49299,7,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
991,49306,6,0.0,"tensor(0.8859, grad_fn=<SmoothL1LossBackward0>)"
992,49380,73,30.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
993,49393,12,10.0,"tensor(0.8875, grad_fn=<SmoothL1LossBackward0>)"
994,49453,59,30.0,"tensor(0.5915, grad_fn=<SmoothL1LossBackward0>)"
995,49461,7,0.0,"tensor(1.4781, grad_fn=<SmoothL1LossBackward0>)"
996,49471,9,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
997,49508,36,20.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
998,49515,6,0.0,"tensor(0.2958, grad_fn=<SmoothL1LossBackward0>)"
999,49523,7,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
