episode,steps_done,timestep,total_reward,loss
950,46972,5,0.0,"tensor(1.1835, grad_fn=<SmoothL1LossBackward0>)"
951,46976,3,0.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
952,47006,29,10.0,"tensor(0.0012, grad_fn=<SmoothL1LossBackward0>)"
953,47031,24,20.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
954,47055,23,0.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
955,47237,181,80.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
956,47274,36,10.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
957,47299,24,10.0,"tensor(1.1831, grad_fn=<SmoothL1LossBackward0>)"
958,47474,174,100.0,"tensor(0.5929, grad_fn=<SmoothL1LossBackward0>)"
959,47481,6,10.0,"tensor(0.8872, grad_fn=<SmoothL1LossBackward0>)"
960,47512,30,45.0,"tensor(0.0008, grad_fn=<SmoothL1LossBackward0>)"
961,47526,13,0.0,"tensor(0.5925, grad_fn=<SmoothL1LossBackward0>)"
962,47591,64,30.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
963,47603,11,0.0,"tensor(0.0011, grad_fn=<SmoothL1LossBackward0>)"
964,47615,11,10.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
965,47632,16,0.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
966,47854,221,130.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
967,47859,4,0.0,"tensor(0.2966, grad_fn=<SmoothL1LossBackward0>)"
968,48006,146,80.0,"tensor(0.0010, grad_fn=<SmoothL1LossBackward0>)"
969,48281,274,80.0,"tensor(0.5914, grad_fn=<SmoothL1LossBackward0>)"
970,48285,3,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
971,48360,74,20.0,"tensor(0.2958, grad_fn=<SmoothL1LossBackward0>)"
972,48370,9,0.0,"tensor(0.0009, grad_fn=<SmoothL1LossBackward0>)"
973,48387,16,10.0,"tensor(0.2963, grad_fn=<SmoothL1LossBackward0>)"
974,48411,23,20.0,"tensor(0.5921, grad_fn=<SmoothL1LossBackward0>)"
975,48465,53,20.0,"tensor(0.5931, grad_fn=<SmoothL1LossBackward0>)"
976,48490,24,10.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
977,48544,53,30.0,"tensor(0.5916, grad_fn=<SmoothL1LossBackward0>)"
978,48570,25,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
979,48576,5,0.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
980,48580,3,0.0,"tensor(0.2957, grad_fn=<SmoothL1LossBackward0>)"
981,48614,33,10.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
982,48724,109,40.0,"tensor(0.2960, grad_fn=<SmoothL1LossBackward0>)"
983,48839,114,60.0,"tensor(0.5922, grad_fn=<SmoothL1LossBackward0>)"
984,48849,9,10.0,"tensor(0.0007, grad_fn=<SmoothL1LossBackward0>)"
985,48939,89,55.0,"tensor(0.5918, grad_fn=<SmoothL1LossBackward0>)"
986,48951,11,0.0,"tensor(0.5917, grad_fn=<SmoothL1LossBackward0>)"
987,48966,14,0.0,"tensor(0.8874, grad_fn=<SmoothL1LossBackward0>)"
988,48971,4,0.0,"tensor(0.8873, grad_fn=<SmoothL1LossBackward0>)"
989,48989,17,0.0,"tensor(0.8880, grad_fn=<SmoothL1LossBackward0>)"
990,49081,91,20.0,"tensor(0.7482, grad_fn=<SmoothL1LossBackward0>)"
991,49086,4,0.0,"tensor(0.8868, grad_fn=<SmoothL1LossBackward0>)"
992,49094,7,0.0,"tensor(0.2957, grad_fn=<SmoothL1LossBackward0>)"
993,49102,7,0.0,"tensor(0.2964, grad_fn=<SmoothL1LossBackward0>)"
994,49118,15,10.0,"tensor(0.0015, grad_fn=<SmoothL1LossBackward0>)"
995,49199,80,20.0,"tensor(0.2968, grad_fn=<SmoothL1LossBackward0>)"
996,49216,16,0.0,"tensor(1.4790, grad_fn=<SmoothL1LossBackward0>)"
997,49236,19,0.0,"tensor(0.2965, grad_fn=<SmoothL1LossBackward0>)"
998,49256,19,0.0,"tensor(0.2962, grad_fn=<SmoothL1LossBackward0>)"
999,49295,38,10.0,"tensor(0.0019, grad_fn=<SmoothL1LossBackward0>)"
